     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     92000,         0,         0,   0.784,pymatching,836517fa2f7016b043ce0ceb8ee66107336dc35a8f37080bf24181596d104c57,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
     17000,         3,         0,   0.285,pymatching,ace32f27a8049efd88eaa409fc68cf77175cde8dae1afcddd281ddfad208a5cc,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":8,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
     93200,         6,         0,   0.816,pymatching,836517fa2f7016b043ce0ceb8ee66107336dc35a8f37080bf24181596d104c57,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
    103000,        25,         0,    2.60,pymatching,ef610fd6b570b4e62a74a8aa5cc38b2894e84e5825448355d3db7fd06c16109d,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
     62400,        17,         0,    2.05,pymatching,4a2ea38d072fe55728ca327d012c68dd17366d4468aac3911380228e5bcb575b,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
       100,         0,         0,   0.020,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
       200,         0,         0,   0.021,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
       600,         0,         0,   0.021,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
      1800,         0,         0,   0.050,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
     34200,         3,         0,   0.707,pymatching,ace32f27a8049efd88eaa409fc68cf77175cde8dae1afcddd281ddfad208a5cc,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":8,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
      5400,         0,         0,   0.142,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    146800,         7,         0,    1.36,pymatching,836517fa2f7016b043ce0ceb8ee66107336dc35a8f37080bf24181596d104c57,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
     72531,         3,         0,   0.752,pymatching,836517fa2f7016b043ce0ceb8ee66107336dc35a8f37080bf24181596d104c57,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
     68200,         7,         0,    1.26,pymatching,ace32f27a8049efd88eaa409fc68cf77175cde8dae1afcddd281ddfad208a5cc,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":8,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
     68100,        11,         0,    1.25,pymatching,ace32f27a8049efd88eaa409fc68cf77175cde8dae1afcddd281ddfad208a5cc,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":8,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
     61644,         5,         0,   0.546,pymatching,836517fa2f7016b043ce0ceb8ee66107336dc35a8f37080bf24181596d104c57,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
