     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       200,         5,         0,   0.001,pymatching,20e7d7667581afe50ce08d2491e0f7975e5d36d2cf04629089f1b0f939367ef8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002,""p"":0.006,""q"":0.004}",
      2400,        31,         0,   0.004,pymatching,807e2951c18f938b4eea8758d77efbf20c25b0c6b2c91fe24a7c5a01dd0c148b,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.001333,""p"":0.004,""q"":0.002667}",
       260,         4,         0,   0.002,pymatching,f0ea4ec65e5ced9ab3a49898c80ffa7e327c3d8ee9868ac268f99f7b92b668c2,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.001556,""p"":0.004667,""q"":0.003111}",
      1193,         6,         0,   0.003,pymatching,807e2951c18f938b4eea8758d77efbf20c25b0c6b2c91fe24a7c5a01dd0c148b,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.001333,""p"":0.004,""q"":0.002667}",
       711,        17,         0,   0.003,pymatching,f0ea4ec65e5ced9ab3a49898c80ffa7e327c3d8ee9868ac268f99f7b92b668c2,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.001556,""p"":0.004667,""q"":0.003111}",
      1000,        26,         0,   0.008,pymatching,010aa1cff91a15635a79cbc00309a80d09ee1852cd8703e204a4315b8455b7dd,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.001778,""p"":0.005333,""q"":0.003556}",
       600,        19,         0,   0.002,pymatching,20e7d7667581afe50ce08d2491e0f7975e5d36d2cf04629089f1b0f939367ef8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002,""p"":0.006,""q"":0.004}",
       200,         7,         0,   0.002,pymatching,20e7d7667581afe50ce08d2491e0f7975e5d36d2cf04629089f1b0f939367ef8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002,""p"":0.006,""q"":0.004}",
      1400,        34,         0,   0.005,pymatching,010aa1cff91a15635a79cbc00309a80d09ee1852cd8703e204a4315b8455b7dd,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.001778,""p"":0.005333,""q"":0.003556}",
       100,         3,         0,   0.001,pymatching,20e7d7667581afe50ce08d2491e0f7975e5d36d2cf04629089f1b0f939367ef8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002,""p"":0.006,""q"":0.004}",
       900,        18,         0,   0.003,pymatching,010aa1cff91a15635a79cbc00309a80d09ee1852cd8703e204a4315b8455b7dd,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.001778,""p"":0.005333,""q"":0.003556}",
      2200,        39,         0,   0.007,pymatching,010aa1cff91a15635a79cbc00309a80d09ee1852cd8703e204a4315b8455b7dd,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.001778,""p"":0.005333,""q"":0.003556}",
       600,        20,         0,   0.002,pymatching,20e7d7667581afe50ce08d2491e0f7975e5d36d2cf04629089f1b0f939367ef8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002,""p"":0.006,""q"":0.004}",
       680,         7,         0,   0.002,pymatching,807e2951c18f938b4eea8758d77efbf20c25b0c6b2c91fe24a7c5a01dd0c148b,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.001333,""p"":0.004,""q"":0.002667}",
