     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      5557,         0,         0,    89.0,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5557,         1,         0,    85.5,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      9657,         0,         0,   120.0,beliefmatching,35643194d1bd247cc21545f4e31001f288d2c3fb60fb5b83f956cbff3d154441,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":18,""noise_model"":""EM3"",""per"":0.005}",
      5557,         0,         0,    82.1,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
       430,         0,         0,    5.06,beliefmatching,35643194d1bd247cc21545f4e31001f288d2c3fb60fb5b83f956cbff3d154441,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":18,""noise_model"":""EM3"",""per"":0.005}",
      5557,         0,         0,   141.6,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      9427,         1,         0,   101.4,beliefmatching,35643194d1bd247cc21545f4e31001f288d2c3fb60fb5b83f956cbff3d154441,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":18,""noise_model"":""EM3"",""per"":0.005}",
      9657,         1,         0,   177.2,beliefmatching,35643194d1bd247cc21545f4e31001f288d2c3fb60fb5b83f956cbff3d154441,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":18,""noise_model"":""EM3"",""per"":0.005}",
      5557,         1,         0,   122.7,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      9492,         1,         0,   153.3,beliefmatching,35643194d1bd247cc21545f4e31001f288d2c3fb60fb5b83f956cbff3d154441,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":18,""noise_model"":""EM3"",""per"":0.005}",
      9304,         1,         0,   139.9,beliefmatching,35643194d1bd247cc21545f4e31001f288d2c3fb60fb5b83f956cbff3d154441,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":18,""noise_model"":""EM3"",""per"":0.005}",
      9304,         1,         0,   136.0,beliefmatching,35643194d1bd247cc21545f4e31001f288d2c3fb60fb5b83f956cbff3d154441,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":18,""noise_model"":""EM3"",""per"":0.005}",
      9304,         0,         0,   133.6,beliefmatching,35643194d1bd247cc21545f4e31001f288d2c3fb60fb5b83f956cbff3d154441,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":18,""noise_model"":""EM3"",""per"":0.005}",
      9402,         1,         0,   134.6,beliefmatching,35643194d1bd247cc21545f4e31001f288d2c3fb60fb5b83f956cbff3d154441,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":18,""noise_model"":""EM3"",""per"":0.005}",
      6772,         0,         0,   124.5,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6297,         0,         0,   116.3,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6297,         1,         0,   116.7,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6297,         1,         0,   117.7,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6153,         0,         0,   113.4,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6153,         0,         0,   116.1,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5787,         1,         0,    94.0,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6153,         3,         0,   122.3,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6153,         0,         0,   123.3,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5612,         1,         0,    85.1,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5612,         0,         0,   113.1,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6153,         0,         0,   118.6,beliefmatching,83f26d1f9dd7277ac2acd642967bd57f466154ac53b9bdc6fac0b4343e28d796,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5612,         1,         0,   114.1,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5612,         0,         0,    81.8,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5612,         0,         0,   124.3,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
