     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       882,        16,         0,   0.301,pymatching,cfb0ddf2620d0768abdf3c72cb13e516889f7cd8f12d5e0279a75cac3af157c5,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
        15,         1,         0,   0.127,pymatching,ce27219250e3e695794a80fe107802670f9e003c75c98a08ab4abffaeb6679b0,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""memory_x"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
         9,         0,         0,   0.144,pymatching,ce27219250e3e695794a80fe107802670f9e003c75c98a08ab4abffaeb6679b0,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""memory_x"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
        93,         0,         0,   0.128,pymatching,ce27219250e3e695794a80fe107802670f9e003c75c98a08ab4abffaeb6679b0,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""memory_x"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
       500,        10,         0,   0.202,pymatching,62cd6576123ab6c1a21e60c3870d665566f9f837f55fd4585996998d37119e1a,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""stability_x"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
      1000,        31,         0,   0.343,pymatching,62cd6576123ab6c1a21e60c3870d665566f9f837f55fd4585996998d37119e1a,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""stability_x"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
       200,        12,         0,   0.168,pymatching,5f7164971aed0fd6e6305f017a71ac08200a840579b733506ef6d88a964e22b6,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""stability_z"",""n_rounds"":72,""noise_model"":""SI1000"",""per"":0.0005}",
        94,         1,         0,   0.156,pymatching,ce27219250e3e695794a80fe107802670f9e003c75c98a08ab4abffaeb6679b0,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""memory_x"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
       122,         2,         0,   0.136,pymatching,ce27219250e3e695794a80fe107802670f9e003c75c98a08ab4abffaeb6679b0,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""memory_x"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
       200,         7,         0,   0.168,pymatching,5f7164971aed0fd6e6305f017a71ac08200a840579b733506ef6d88a964e22b6,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""stability_z"",""n_rounds"":72,""noise_model"":""SI1000"",""per"":0.0005}",
