     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       300,         1,         0,   0.011,pymatching,392c8e6b8e7aff428d920ec77632501de262b116ab7b5b1866aa9c0f606c1633,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":26,""noise_model"":""EM3"",""per"":0.005}",
       358,         7,         0,   0.039,pymatching,424b8216f0959a09343369e4fdcda20389edb6ab0fea38d121ac80cc536bd621,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":46,""noise_model"":""EM3"",""per"":0.005}",
      2000,        16,         0,   0.093,pymatching,7f8f02e9cfc19112a8ecce839995ad864c9cb4bbb24138d57460b96b0df72203,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":46,""noise_model"":""EM3"",""per"":0.005}",
      1793,        41,         0,   0.080,pymatching,424b8216f0959a09343369e4fdcda20389edb6ab0fea38d121ac80cc536bd621,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":46,""noise_model"":""EM3"",""per"":0.005}",
      1800,        11,         0,   0.034,pymatching,392c8e6b8e7aff428d920ec77632501de262b116ab7b5b1866aa9c0f606c1633,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":26,""noise_model"":""EM3"",""per"":0.005}",
       100,         2,         0,   0.032,pymatching,1f5bad11174adced2be365bbebc6b6c52f23b6f728b00107c7c8b366685ee2d0,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":61,""noise_model"":""EM3"",""per"":0.005}",
      3200,        33,         0,   0.107,pymatching,7f8f02e9cfc19112a8ecce839995ad864c9cb4bbb24138d57460b96b0df72203,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":46,""noise_model"":""EM3"",""per"":0.005}",
      1305,         9,         0,   0.034,pymatching,392c8e6b8e7aff428d920ec77632501de262b116ab7b5b1866aa9c0f606c1633,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":26,""noise_model"":""EM3"",""per"":0.005}",
      2400,        13,         0,   0.050,pymatching,392c8e6b8e7aff428d920ec77632501de262b116ab7b5b1866aa9c0f606c1633,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":26,""noise_model"":""EM3"",""per"":0.005}",
       100,         1,         0,   0.027,pymatching,bded3576c28e55138167bdea115aeee0567df1c95e8953c8abf32fbf77db3841,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":61,""noise_model"":""EM3"",""per"":0.005}",
