     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata
       100,        11,         0,   0.124,pymatching,84f154aa4c0447945caa7312acb5f4c513405325ba7b470c3cccd962ff9c7623,"{""code"":""GaugeFloquetColourCodeX"",""distance"":4,""layers"":12,""measurement_rounds"":12,""p"":0.0005833333333333334,""r"":3,""total_measurement_rounds"":144}"
       100,         0,         0,   0.212,pymatching,8ebd7492b5df757fccde51c4a0416d31b67ab0cc9020e0689674c63ba5a64641,"{""code"":""GaugeFloquetColourCodeX"",""distance"":4,""layers"":12,""measurement_rounds"":12,""p"":0.0001,""r"":3,""total_measurement_rounds"":144}"
       100,        26,         0,   0.293,pymatching,76ef20217512bd5b5912e0d583470186474e605686ec69ef1789cd01c5e6a5dd,"{""code"":""GaugeFloquetColourCodeX"",""distance"":4,""layers"":12,""measurement_rounds"":12,""p"":0.0010666666666666667,""r"":3,""total_measurement_rounds"":144}"
       100,        33,         0,   0.341,pymatching,471c8de0900828bce186d1fa8e4fba980a41b39aa187d595f0297c57382fd3d8,"{""code"":""GaugeFloquetColourCodeX"",""distance"":4,""layers"":12,""measurement_rounds"":12,""p"":0.0015500000000000002,""r"":3,""total_measurement_rounds"":144}"
       100,        45,         0,   0.133,pymatching,e0ad6bb6b2b9ae76428ee6b0dcadbfe2f7ec8e9b0cb9ad992f69c3dc7963b340,"{""code"":""GaugeFloquetColourCodeX"",""distance"":4,""layers"":12,""measurement_rounds"":12,""p"":0.0020333333333333336,""r"":3,""total_measurement_rounds"":144}"
       100,        49,         0,   0.158,pymatching,020cad952177d37fd43f98e3b237c6f4a3856dc201f54450ec437c0c0bff262d,"{""code"":""GaugeFloquetColourCodeX"",""distance"":4,""layers"":12,""measurement_rounds"":12,""p"":0.0025166666666666666,""r"":3,""total_measurement_rounds"":144}"
       100,        51,         0,   0.124,pymatching,d5400fcbc291760c41c7e33af3489ca497820a69bfb2bd3387fda3fa356c3b7d,"{""code"":""GaugeFloquetColourCodeX"",""distance"":4,""layers"":12,""measurement_rounds"":12,""p"":0.003,""r"":3,""total_measurement_rounds"":144}"
       200,         1,         0,   0.087,pymatching,8ebd7492b5df757fccde51c4a0416d31b67ab0cc9020e0689674c63ba5a64641,"{""code"":""GaugeFloquetColourCodeX"",""distance"":4,""layers"":12,""measurement_rounds"":12,""p"":0.0001,""r"":3,""total_measurement_rounds"":144}"
       200,        19,         0,   0.092,pymatching,84f154aa4c0447945caa7312acb5f4c513405325ba7b470c3cccd962ff9c7623,"{""code"":""GaugeFloquetColourCodeX"",""distance"":4,""layers"":12,""measurement_rounds"":12,""p"":0.0005833333333333334,""r"":3,""total_measurement_rounds"":144}"
       200,         1,         0,   0.091,pymatching,8ebd7492b5df757fccde51c4a0416d31b67ab0cc9020e0689674c63ba5a64641,"{""code"":""GaugeFloquetColourCodeX"",""distance"":4,""layers"":12,""measurement_rounds"":12,""p"":0.0001,""r"":3,""total_measurement_rounds"":144}"
