     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       200,         0,         0,   0.010,pymatching,bb5cf6340fc5725adf3bd0611e2951a5cbd7d579f4ad90729e7fa5d51005475a,"{""code_name"":""GaugeFloquetColourCode"",""distance"":12,""gf_0"":3,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         2,         0,   0.001,pymatching,01f50ac4b475a7a091f181e758c9cf776e856ac07ba412f31cfb0e5bea46e684,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":1,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         2,         0,   0.001,pymatching,694accaa20edc764f7c257734e0ceb30a2012e8066d04b0d8cfec2e97bb2d1b2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":1,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.010,pymatching,bb5cf6340fc5725adf3bd0611e2951a5cbd7d579f4ad90729e7fa5d51005475a,"{""code_name"":""GaugeFloquetColourCode"",""distance"":12,""gf_0"":3,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.001,pymatching,01f50ac4b475a7a091f181e758c9cf776e856ac07ba412f31cfb0e5bea46e684,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":1,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       137,         0,         0,   0.001,pymatching,01f50ac4b475a7a091f181e758c9cf776e856ac07ba412f31cfb0e5bea46e684,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":1,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.022,pymatching,72d04c098a5173c1297c50c20862e7086d1350d3268e2b5145a7ea8bbcd118db,"{""code_name"":""GaugeFloquetColourCode"",""distance"":12,""gf_0"":1,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.014,pymatching,72d04c098a5173c1297c50c20862e7086d1350d3268e2b5145a7ea8bbcd118db,"{""code_name"":""GaugeFloquetColourCode"",""distance"":12,""gf_0"":1,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         2,         0,   0.001,pymatching,694accaa20edc764f7c257734e0ceb30a2012e8066d04b0d8cfec2e97bb2d1b2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":1,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.000,pymatching,0738d8973f5c2ec05b5f8d6b93412125194378426a92950a0570c94c6e79c635,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":1,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       563,         3,         0,   0.001,pymatching,01f50ac4b475a7a091f181e758c9cf776e856ac07ba412f31cfb0e5bea46e684,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":1,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       137,         1,         0,   0.001,pymatching,694accaa20edc764f7c257734e0ceb30a2012e8066d04b0d8cfec2e97bb2d1b2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":1,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.001,pymatching,0738d8973f5c2ec05b5f8d6b93412125194378426a92950a0570c94c6e79c635,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":1,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.001,pymatching,0738d8973f5c2ec05b5f8d6b93412125194378426a92950a0570c94c6e79c635,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":1,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.010,pymatching,bb5cf6340fc5725adf3bd0611e2951a5cbd7d579f4ad90729e7fa5d51005475a,"{""code_name"":""GaugeFloquetColourCode"",""distance"":12,""gf_0"":3,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       345,         3,         0,   0.001,pymatching,694accaa20edc764f7c257734e0ceb30a2012e8066d04b0d8cfec2e97bb2d1b2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":1,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       500,         0,         0,   0.001,pymatching,0738d8973f5c2ec05b5f8d6b93412125194378426a92950a0570c94c6e79c635,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":1,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       166,         0,         0,   0.002,pymatching,694accaa20edc764f7c257734e0ceb30a2012e8066d04b0d8cfec2e97bb2d1b2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":1,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.027,pymatching,72d04c098a5173c1297c50c20862e7086d1350d3268e2b5145a7ea8bbcd118db,"{""code_name"":""GaugeFloquetColourCode"",""distance"":12,""gf_0"":1,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
        52,         0,         0,   0.001,pymatching,694accaa20edc764f7c257734e0ceb30a2012e8066d04b0d8cfec2e97bb2d1b2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":1,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.000,pymatching,ad30797d978137567c23760c7b8ce0b58c009a3a1dbaba8b0915949e904ed2c1,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       400,         0,         0,   0.012,pymatching,fc17b8dbc569c712cd887b8b23baede54fa6799d06ce6b44c4ff1af8a550f540,"{""code_name"":""GaugeFloquetColourCode"",""distance"":12,""gf_0"":3,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.001,pymatching,4e7ab445adb09a066e41e078836e0f7f780564833ed381eaa2427ab03bf32d74,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.001,pymatching,ad30797d978137567c23760c7b8ce0b58c009a3a1dbaba8b0915949e904ed2c1,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.000,pymatching,ad30797d978137567c23760c7b8ce0b58c009a3a1dbaba8b0915949e904ed2c1,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.000,pymatching,ad30797d978137567c23760c7b8ce0b58c009a3a1dbaba8b0915949e904ed2c1,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.001,pymatching,4e7ab445adb09a066e41e078836e0f7f780564833ed381eaa2427ab03bf32d74,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.001,pymatching,6888cfa3eb3b3373fb835261b110060d85d621aa262b40677e40d0a2da1a3c9b,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.001,pymatching,1e11c7f81d478cf093d7389c2205980edae4db924e683899674b36216eb52134,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":1,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       400,         0,         0,   0.001,pymatching,ad30797d978137567c23760c7b8ce0b58c009a3a1dbaba8b0915949e904ed2c1,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.001,pymatching,4e7ab445adb09a066e41e078836e0f7f780564833ed381eaa2427ab03bf32d74,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.001,pymatching,4e7ab445adb09a066e41e078836e0f7f780564833ed381eaa2427ab03bf32d74,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.001,pymatching,1e11c7f81d478cf093d7389c2205980edae4db924e683899674b36216eb52134,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":1,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       400,         2,         0,   0.001,pymatching,4e7ab445adb09a066e41e078836e0f7f780564833ed381eaa2427ab03bf32d74,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":2,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.001,pymatching,1e11c7f81d478cf093d7389c2205980edae4db924e683899674b36216eb52134,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":1,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         0,         0,   0.001,pymatching,6888cfa3eb3b3373fb835261b110060d85d621aa262b40677e40d0a2da1a3c9b,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         1,         0,   0.001,pymatching,6888cfa3eb3b3373fb835261b110060d85d621aa262b40677e40d0a2da1a3c9b,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         2,         0,   0.001,pymatching,1e11c7f81d478cf093d7389c2205980edae4db924e683899674b36216eb52134,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":1,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.001,pymatching,6888cfa3eb3b3373fb835261b110060d85d621aa262b40677e40d0a2da1a3c9b,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       100,         0,         0,   0.001,pymatching,2a8efa37ae0704ec8621ceafc5cb27fb93a3cb54aab43b45c9ecf8424a2ffd14,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       400,         0,         0,   0.002,pymatching,1e11c7f81d478cf093d7389c2205980edae4db924e683899674b36216eb52134,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":1,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       400,         0,         0,   0.001,pymatching,6888cfa3eb3b3373fb835261b110060d85d621aa262b40677e40d0a2da1a3c9b,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       400,         0,         0,   0.016,pymatching,bb5cf6340fc5725adf3bd0611e2951a5cbd7d579f4ad90729e7fa5d51005475a,"{""code_name"":""GaugeFloquetColourCode"",""distance"":12,""gf_0"":3,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
       200,         1,         0,   0.001,pymatching,2a8efa37ae0704ec8621ceafc5cb27fb93a3cb54aab43b45c9ecf8424a2ffd14,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""per"":0.001,""pm"":1.0,""px"":0.0,""py"":0.0,""pz"":0.0}",
